antenna_id	resonant_freq_ghz	depth_db	prominence_db	confidence	method
2168	5.559999943	-14.765760	10.671100	0.858017	local_min
3748	3.170000076	-23.452562	17.046927	0.963005	local_min
2124	3.240000010	-22.839437	16.002551	0.955519	local_min
1372	4.820000172	-14.959349	13.874972	0.874962	local_min
2662	2.559999943	-25.072763	14.682358	0.948721	local_min
329	3.309999943	-6.899276	5.838543	0.585586	local_min
3092	4.199999809	-15.864035	14.594427	0.907402	local_min
4162	5.449999809	-16.684570	15.325979	0.888441	local_min
2715	4.469999790	-16.235077	14.448632	0.899696	local_min
3332	5.739999771	-18.586044	16.417816	0.940079	local_min
4874	5.199999809	-28.879238	18.408449	0.975111	local_min
3671	4.289999962	-8.734330	8.440564	0.631543	local_min
5003	3.759999990	-18.961418	14.192001	0.930343	local_min
2182	4.300000191	-14.304328	11.725601	0.870821	local_min
2298	5.539999962	-14.119872	13.023674	0.868533	local_min
1242	3.970000029	-20.694321	16.926038	0.956033	local_min
691	3.220000029	-24.019196	19.709616	0.975469	local_min
1078	5.059999943	-9.120166	7.238177	0.658627	local_min
1301	3.359999895	-13.929454	12.591775	0.872141	local_min
3443	5.710000038	-33.107815	24.806353	0.992540	local_min
3106	5.239999771	-22.876648	19.915374	0.973554	local_min
5628	5.559999943	-20.517416	16.361815	0.951722	local_min
5028	5.880000114	-8.064510	5.573514	0.539038	local_min
3611	3.230000019	-24.375303	18.339315	0.970767	local_min
3655	5.760000229	-27.117933	23.049798	0.984141	local_min
2402	4.320000172	-16.993385	14.387480	0.921385	local_min
1835	5.380000114	-35.377174	27.051014	0.995233	local_min
2052	5.420000076	-16.782633	15.656169	0.907113	local_min
644	4.440000057	-21.281393	17.003949	0.958207	local_min
3654	4.550000191	-12.538033	11.788141	0.806720	local_min
2775	3.369999886	-20.461985	19.232752	0.955240	local_min
1634	3.369999886	-22.206072	15.040348	0.947162	local_min
30075	5.730000019	-18.619698	18.687639	0.857854	local_min
4469	5.320000172	-30.152617	23.850022	0.990265	local_min
359	5.159999847	-16.483805	14.995423	0.891474	local_min
4301	5.519999981	-9.628240	7.920707	0.672067	local_min
4870	4.280000210	-17.579706	12.763298	0.908932	local_min
30053	5.449999809	-28.680510	21.342638	0.984675	local_min
3258	3.039999962	-13.526571	12.838880	0.861765	local_min
205	5.039999962	-17.191387	16.287413	0.904211	local_min
4181	3.319999933	-14.706127	12.177111	0.879906	local_min
389	3.430000067	-13.102005	10.671159	0.841518	local_min
3124	5.510000229	-11.715314	7.905014	0.723197	local_min
3233	5.360000134	-20.894663	19.034267	0.956157	local_min
1872	3.150000095	-25.899862	22.743629	0.985146	local_min
284	4.639999866	-30.238386	20.370651	0.982828	local_min
5071	5.559999943	-21.854742	19.420582	0.966238	local_min
4810	4.829999924	-27.621849	20.676760	0.982252	local_min
1462	4.780000210	-16.985441	14.998832	0.920094	local_min
1667	3.970000029	-14.168747	12.727001	0.864802	local_min
1119	5.969999790	-29.350449	16.670703	0.966349	local_min
338	4.260000229	-20.358358	15.232795	0.944044	local_min
4263	4.320000172	-19.753620	14.106829	0.932429	local_min
3535	5.849999905	-14.879933	11.088354	0.840362	local_min
4999	3.930000067	-26.019732	19.359283	0.976724	local_min
4632	4.860000134	-16.245235	14.319375	0.909720	local_min
3662	5.539999962	-17.648767	15.206168	0.914218	local_min
162	5.019999981	-7.274609	6.354985	0.541077	local_min
4858	5.929999828	-20.698299	13.465363	0.918825	local_min
1942	4.449999809	-23.813618	19.192493	0.973346	local_min
833	4.150000095	-24.173203	19.178329	0.973846	local_min
4107	4.769999981	-10.334531	8.477097	0.751024	local_min
3732	3.619999886	-32.137226	20.926904	0.985058	local_min
4508	3.599999905	-20.141191	15.938022	0.948460	local_min
1115	3.769999981	-19.422546	16.378534	0.948423	local_min
255	5.469999790	-15.945334	14.600495	0.899637	local_min
3271	4.170000076	-20.321400	16.852579	0.954215	local_min
3120	4.110000134	-9.754822	9.398489	0.677715	local_min
4292	4.769999981	-24.033636	21.305282	0.977784	local_min
5667	4.210000038	-18.535654	17.776965	0.922278	local_min
1337	4.869999886	-13.001829	11.906903	0.838548	local_min
4219	5.099999905	-23.952776	17.884609	0.968091	local_min
685	3.680000067	-21.999298	13.638491	0.933860	local_min
510	4.250000000	-30.229343	20.882862	0.984267	local_min
4430	5.820000172	-11.797078	8.508384	0.702147	local_min
3965	4.210000038	-16.927797	14.591931	0.922237	local_min
773	4.500000000	-24.360918	17.793740	0.968241	local_min
184	2.839999914	-20.032564	15.033543	0.941475	local_min
211	4.190000057	-26.297363	18.985023	0.975594	local_min
139	5.880000114	-10.941125	6.639688	0.633069	local_min
4954	4.619999886	-16.815847	14.681720	0.921582	local_min
2167	5.349999905	-6.429101	5.901774	0.514852	local_min
5041	4.730000019	-22.163954	17.441636	0.962700	local_min
29949	4.289999962	-24.838463	23.139342	0.978278	local_min
2611	3.099999905	-30.117670	19.071316	0.978406	local_min
3725	5.550000191	-24.935606	20.837144	0.979849	local_min
2365	3.089999914	-14.163334	12.548547	0.874407	local_min
625	4.280000210	-7.534375	7.291396	0.595891	local_min
214	3.720000029	-25.846764	17.189059	0.966888	local_min
1181	2.490000010	-23.381866	14.485301	0.944627	local_min
1801	5.409999847	-27.560343	20.918923	0.982810	local_min
887	4.690000057	-30.543072	22.850849	0.988778	local_min
5721	3.509999990	-19.208843	17.355975	0.951209	local_min
2757	2.680000067	-25.272280	15.052536	0.952036	local_min
1276	4.099999905	-23.905323	17.387540	0.965547	local_min
1431	3.579999924	-25.362745	19.561141	0.976736	local_min
1439	5.239999771	-12.725253	11.321346	0.797692	local_min
3472	5.880000114	-21.458271	15.621450	0.944924	local_min
2826	5.289999962	-10.352673	9.899854	0.715096	local_min
663	5.139999866	-15.653877	14.706426	0.847018	local_min
3958	4.699999809	-40.868832	33.318949	0.998599	local_min
3936	5.219999790	-20.955877	19.529229	0.944558	local_min
30081	5.449999809	-17.831841	13.728450	0.920390	local_min
1209	2.430000067	-26.328869	16.518805	0.963477	local_min
395	5.880000114	-17.475367	14.014157	0.900264	local_min
3600	4.849999905	-7.523533	6.461691	0.615033	local_min
1578	4.929999828	-21.366932	17.177617	0.959285	local_min
1659	4.969999790	-34.913189	27.804327	0.995716	local_min
5011	3.680000067	-21.199619	14.833207	0.943151	local_min
573	2.970000029	-17.455456	13.845747	0.920029	local_min
5630	3.750000000	-24.040005	20.172617	0.976764	local_min
1600	4.920000076	-22.748541	19.702759	0.972206	local_min
1056	5.579999924	-23.304827	19.506522	0.967085	local_min
4765	4.639999866	-27.366137	20.318673	0.981029	local_min
3615	2.450000048	-12.475507	9.536058	0.814172	local_min
1052	3.069999933	-10.388358	10.630761	0.744075	local_min
1105	3.450000048	-25.023287	16.777208	0.963658	local_min
1705	5.650000095	-2.643936	0.013650	0.117824	local_min
3878	3.700000048	-35.331371	25.045019	0.993263	local_min
4554	5.920000076	-24.767769	17.029868	0.963918	local_min
4634	4.710000038	-23.219507	17.739089	0.966226	local_min
5805	5.710000038	-27.054062	21.467559	0.983826	local_min
721	5.360000134	-0.907543	0.065494	0.044225	local_min
2325	4.989999771	-25.092567	22.843700	0.980565	local_min
309	3.029999971	-23.181610	16.719879	0.960673	local_min
2476	5.050000191	-5.339701	4.839505	0.423764	local_min
299	5.250000000	-30.579189	22.615112	0.988350	local_min
1789	4.130000114	-13.603863	13.010742	0.839843	local_min
711	4.150000095	-7.268204	6.981395	0.554865	local_min
2042	3.599999905	-10.090427	8.748832	0.744736	local_min
3815	5.469999790	-12.436872	11.340027	0.785783	local_min
4896	4.639999866	-17.640995	14.556542	0.927129	local_min
3345	3.859999895	-27.378332	21.959035	0.985192	local_min
4062	4.409999847	-20.627085	19.008275	0.959202	local_min
4386	3.990000010	-29.370525	19.137325	0.978306	local_min
942	5.230000019	-17.081816	12.637820	0.902637	local_min
5636	3.390000105	-14.641068	13.920811	0.852525	local_min
2653	5.460000038	-28.066444	22.149027	0.986111	local_min
2748	3.759999990	-13.295689	11.351254	0.850487	local_min
1552	5.340000153	-18.259096	17.770785	0.905728	local_min
686	4.849999905	-23.155079	20.707794	0.974421	local_min
931	5.099999905	-18.036034	16.686541	0.929180	local_min
579	5.630000114	-18.234179	15.499810	0.917207	local_min
3469	2.910000086	-14.050276	12.782110	0.874665	local_min
1355	4.269999981	-17.785093	16.164111	0.934588	local_min
2282	2.819999933	-27.249580	16.657539	0.965094	local_min
5006	4.659999847	-18.044403	16.429902	0.934583	local_min
1844	5.309999943	-22.215534	19.589328	0.970695	local_min
3706	4.130000114	-29.365314	20.032427	0.981389	local_min
4773	5.010000229	-21.105303	17.111843	0.958349	local_min
4137	4.179999828	-19.341400	17.146660	0.951115	local_min
4132	3.460000038	-26.771849	20.231247	0.980294	local_min
636	5.400000095	-19.901716	15.763072	0.946034	local_min
4172	4.519999981	-9.819457	8.495098	0.729190	local_min
488	5.730000019	-20.081940	18.481966	0.899960	local_min
30057	4.269999981	-18.617702	14.436130	0.930963	local_min
36	4.349999905	-7.204617	6.505550	0.565433	local_min
4493	4.360000134	-26.926052	17.208498	0.967978	local_min
589	5.860000134	-29.733437	25.811410	0.985304	local_min
4542	2.440000057	-21.197069	12.228472	0.915431	local_min
353	5.530000210	-11.380242	8.729175	0.684963	local_min
5051	3.819999933	-25.937431	19.724313	0.977907	local_min
1791	3.779999971	-21.030420	16.541491	0.954917	local_min
2114	3.609999895	-12.417514	11.624091	0.818817	local_min
1946	4.280000210	-27.485579	18.917334	0.976312	local_min
2464	4.860000134	-21.642349	16.532003	0.956423	local_min
607	5.860000134	-33.460613	21.927021	0.977122	local_min
1168	2.819999933	-12.718121	10.658771	0.834866	local_min
1761	5.550000191	-22.834751	18.731510	0.969846	local_min
1106	2.289999962	-25.726559	17.107205	0.966317	local_min
733	4.119999886	-11.030208	10.571596	0.726100	local_min
3753	3.940000057	-17.745369	13.150089	0.914245	local_min
3499	5.570000172	-29.924826	23.431598	0.988465	local_min
2452	5.639999866	-21.335524	18.763754	0.963834	local_min
1442	4.880000114	-24.564596	17.299111	0.965997	local_min
2381	5.309999943	-22.833952	16.797927	0.960502	local_min
3989	5.139999866	-20.497194	16.306176	0.951862	local_min
253	5.150000095	-30.380510	22.002075	0.987026	local_min
532	5.940000057	-25.074982	10.203769	0.889405	local_min
4258	4.400000095	-17.819527	11.745211	0.896767	local_min
2373	5.639999866	-24.250206	18.760404	0.972301	local_min
821	5.070000172	-26.000395	20.738202	0.980938	local_min
4046	3.670000076	-19.106163	15.354377	0.940533	local_min
2055	4.840000153	-17.273655	14.202011	0.921599	local_min
30044	5.800000191	-27.257639	20.878765	0.982532	local_min
4117	3.539999962	-32.250664	24.161192	0.991465	local_min
160	5.960000038	-25.374014	14.352325	0.945428	local_min
2733	4.969999790	-21.137094	19.118438	0.932050	local_min
4017	5.469999790	-23.282042	17.903702	0.966672	local_min
3766	3.970000029	-13.069606	12.469820	0.825629	local_min
5109	4.989999771	-16.731565	15.487958	0.915206	local_min
1396	3.359999895	-31.400545	20.733837	0.984305	local_min
1190	4.650000095	-12.433790	11.600470	0.814767	local_min
3128	5.039999962	-23.688116	18.040994	0.968404	local_min
1081	3.880000114	-25.813606	17.990646	0.970894	local_min
4238	3.660000086	-13.060518	10.221725	0.834193	local_min
1012	3.710000038	-9.724875	7.775999	0.723316	local_min
1807	3.569999933	-28.068121	20.963852	0.983336	local_min
545	4.289999962	-23.894753	20.968072	0.977993	local_min
4480	2.799999952	-14.357962	12.311337	0.877741	local_min
4714	4.679999828	-38.011539	24.535608	0.992945	local_min
210	5.639999866	-40.499763	26.588742	0.995335	local_min
1467	4.769999981	-16.650908	15.481668	0.913360	local_min
1708	4.800000191	-13.449280	10.677774	0.842680	local_min
4980	4.650000095	-20.195190	18.000620	0.957300	local_min
3406	5.619999886	-21.251986	18.303885	0.956957	local_min
3195	4.380000114	-15.778414	12.455195	0.893498	local_min
684	4.880000114	-23.478992	18.720909	0.970932	local_min
1147	5.380000114	-17.726597	15.889923	0.929922	local_min
1370	5.690000057	-24.734165	19.322874	0.974882	local_min
1018	3.849999905	-2.215519	1.798507	0.179697	local_min
3292	4.090000153	-19.729521	17.495460	0.952737	local_min
4571	5.019999981	-20.079367	16.761378	0.953021	local_min
2689	5.239999771	-19.029053	16.427395	0.944101	local_min
3151	4.750000000	-26.576509	21.708510	0.983896	local_min
3933	4.719999790	-40.161968	28.851416	0.996910	local_min
3687	4.420000076	-29.061121	20.300336	0.982056	local_min
2605	4.949999809	-21.141167	16.847549	0.957015	local_min
2444	4.119999886	-21.692341	17.462093	0.961732	local_min
3668	3.390000105	-23.042366	21.555607	0.974976	local_min
4841	2.880000114	-21.329739	13.442585	0.930251	local_min
5669	4.199999809	-26.494272	19.250797	0.976774	local_min
4213	4.559999943	-12.807712	12.833833	0.797261	local_min
3590	3.150000095	-14.446197	8.668270	0.817454	local_min
30048	5.019999981	-19.009228	14.875381	0.936002	local_min
4812	3.470000029	-27.341787	17.569014	0.970190	local_min
29997	5.820000172	-13.991044	11.770359	0.848297	local_min
5632	3.809999943	-16.250429	11.000921	0.876617	local_min
1148	5.829999924	-6.174873	2.364376	0.368664	local_min
1483	4.070000172	-26.466608	20.580986	0.981051	local_min
3845	3.579999924	-30.809189	21.174790	0.985260	local_min
3956	2.460000038	-23.430653	16.189305	0.957786	local_min
924	4.840000153	-22.810438	18.004474	0.966659	local_min
5046	3.339999914	-12.712907	11.094350	0.836792	local_min
1994	4.110000134	-11.120109	10.895415	0.734986	local_min
2631	5.750000000	-25.808897	21.054000	0.950258	local_min
1558	4.230000019	-18.185768	16.136012	0.939512	local_min
3525	4.969999790	-18.339275	15.976800	0.936058	local_min
4456	5.610000134	-21.358334	17.840635	0.950952	local_min
4337	3.940000057	-19.244654	14.501148	0.934243	local_min
4922	5.800000191	-16.623856	15.269507	0.905680	local_min
4813	3.529999971	-19.921171	16.887628	0.953168	local_min
1762	2.799999952	-14.061461	10.291385	0.846720	local_min
1883	4.320000172	-18.480511	15.453507	0.938300	local_min
70	5.329999924	-29.332926	22.049839	0.986648	local_min
4265	5.880000114	-17.390427	11.613399	0.856693	local_min
617	3.490000010	-10.058774	9.389555	0.727538	local_min
1022	5.440000057	-18.717852	15.661432	0.938733	local_min
1704	5.480000019	-24.071173	20.606639	0.977864	local_min
2047	5.219999790	-23.228092	17.715968	0.966102	local_min
929	4.119999886	-18.053703	14.169402	0.926108	local_min
846	5.289999962	-18.706604	13.803373	0.925220	local_min
30023	4.900000095	-20.974533	16.874872	0.956631	local_min
2082	5.789999962	-19.632828	16.752639	0.948900	local_min
1713	4.900000095	-0.548124	0.005536	0.024915	local_min
4821	5.500000000	-11.797112	10.279985	0.795295	local_min
2130	3.589999914	-22.154348	16.928048	0.959916	local_min
968	3.650000095	-29.381504	26.682920	0.992034	local_min
3393	3.759999990	-25.105528	17.226740	0.966284	local_min
1631	5.480000019	-10.731853	9.641521	0.716855	local_min
4611	5.409999847	-30.655209	22.225014	0.987605	local_min
1482	3.960000038	-24.469854	18.227056	0.970398	local_min
4890	4.440000057	-23.388323	18.785572	0.971088	local_min
1135	5.760000229	-14.915025	12.715716	0.833132	local_min
1382	3.799999952	-15.391863	12.713877	0.893444	local_min
3217	5.739999771	-22.844751	20.187683	0.973304	local_min
1787	4.289999962	-19.715857	17.821212	0.952642	local_min
30049	5.719999790	-16.557583	15.537639	0.919774	local_min
4105	5.500000000	-22.572708	23.444492	0.882051	local_min
3727	4.010000229	-26.440437	18.069532	0.971861	local_min
215	4.829999924	-17.289949	14.670464	0.924620	local_min
4626	3.000000000	-10.693615	6.662539	0.716956	local_min
4183	3.660000086	-17.338619	13.502033	0.915772	local_min
4190	4.750000000	-9.877709	8.831213	0.679049	local_min
4327	3.829999924	-10.915476	9.713127	0.780816	local_min
2286	4.460000038	-14.677135	13.889460	0.863350	local_min
221	4.829999924	-30.299952	21.885798	0.986739	local_min
132	4.929999828	-3.999553	3.510794	0.324072	local_min
1775	3.430000067	-22.205002	15.396691	0.949945	local_min
4929	4.269999981	-8.840541	7.988121	0.681549	local_min
364	5.570000172	-23.202168	18.538242	0.965760	local_min
3506	5.400000095	-16.786093	15.082277	0.897950	local_min
2467	5.989999771	-21.282372	0.281555	0.547886	local_min
4587	2.380000114	-5.481043	5.458907	0.472794	local_min
48	3.349999905	-14.054253	11.906046	0.868560	local_min
1213	4.750000000	-10.365932	9.352642	0.701321	local_min
3463	4.480000019	-27.184460	20.629131	0.981792	local_min
939	5.750000000	-1.505235	0.077423	0.070774	local_min
30001	3.490000010	-19.999678	17.036688	0.954588	local_min
3369	4.699999809	-14.533006	11.962921	0.875516	local_min
4079	3.519999981	-26.383188	16.382688	0.962678	local_min
29982	4.130000114	-11.657506	10.538040	0.806350	local_min
697	4.730000019	-15.573769	14.507807	0.896732	local_min
1060	5.369999886	-30.076368	25.531648	0.992275	local_min
735	4.179999828	-16.279205	13.804002	0.910107	local_min
1122	5.099999905	-19.623569	18.227155	0.934182	local_min
2303	3.940000057	-19.087656	15.772547	0.941921	local_min
3806	3.259999990	-10.969428	10.124878	0.775732	local_min
1715	5.710000038	-23.315989	19.215803	0.970762	local_min
